date,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount,weather_condition,promotion,competitor_pricing,seasonality,epidemic,demand
2025-06-05,SKU-003,Dairy,North,29.9,18.8,32.4,4.0,0,Sunny,0,4.1,Spring,0,17.6
2025-06-06,SKU-001,Beverages,South,79.5,42.4,81.4,2.5,0,Sunny,0,2.6,Spring,0,45.5
2025-06-06,SKU-002,Snacks,North,49.0,35.5,47.8,2.88,10,Rainy,1,3.3,Spring,0,34.0
2025-06-06,SKU-003,Dairy,South,33.8,14.3,33.1,4.0,0,Cloudy,0,4.1,Spring,0,17.3
2025-06-07,SKU-001,Beverages,South,69.4,49.7,79.9,2.25,10,Sunny,1,2.6,Spring,0,50.2
2025-06-07,SKU-002,Snacks,South,41.9,33.3,46.7,3.2,0,Rainy,0,3.3,Spring,0,32.1
2025-06-07,SKU-003,Dairy,South,22.6,19.1,29.5,4.0,0,Sunny,0,4.1,Spring,0,18.4
2025-06-08,SKU-001,Beverages,North,75.5,52.8,85.6,2.5,0,Cloudy,0,2.6,Spring,0,53.8
2025-06-08,SKU-002,Snacks,North,37.0,35.4,56.7,2.88,10,Sunny,1,3.3,Spring,0,34.3
2025-06-08,SKU-003,Dairy,South,20.4,24.7,32.1,3.6,10,Cloudy,1,4.1,Spring,0,23.6
2025-06-09,SKU-001,Beverages,South,81.9,47.9,80.0,2.5,0,Cloudy,0,2.6,Spring,0,48.7
2025-06-09,SKU-002,Snacks,North,47.3,33.8,55.1,2.88,10,Cloudy,1,3.3,Spring,0,35.3
2025-06-09,SKU-003,Dairy,North,28.1,15.3,31.0,4.0,0,Rainy,0,4.1,Spring,0,16.3
2025-06-10,SKU-001,Beverages,South,75.6,53.9,78.6,2.5,0,Rainy,0,2.6,Spring,0,52.2
2025-06-10,SKU-002,Snacks,North,64.2,16.7,50.9,3.2,0,Rainy,0,3.3,Spring,0,17.3
2025-06-10,SKU-003,Dairy,South,25.1,28.0,32.3,3.6,10,Sunny,1,4.1,Spring,0,24.9
2025-06-11,SKU-001,Beverages,South,81.6,42.4,76.8,2.5,0,Cloudy,0,2.6,Spring,0,43.9
2025-06-11,SKU-002,Snacks,South,44.5,27.5,48.1,3.2,0,Sunny,0,3.3,Spring,0,29.1
2025-06-11,SKU-003,Dairy,North,25.9,16.9,31.0,4.0,0,Cloudy,0,4.1,Spring,0,16.0
2025-06-12,SKU-001,Beverages,South,66.2,50.4,79.5,2.5,0,Rainy,0,2.6,Spring,0,52.5
2025-06-12,SKU-002,Snacks,South,54.7,19.7,47.7,3.2,0,Cloudy,0,3.3,Spring,0,20.2
2025-06-12,SKU-003,Dairy,North,23.0,19.6,28.9,3.6,10,Cloudy,1,4.1,Spring,0,22.0
2025-06-13,SKU-001,Beverages,South,90.6,32.4,78.3,2.5,0,Cloudy,0,2.6,Spring,0,34.4
2025-06-13,SKU-002,Snacks,North,53.7,24.2,44.6,3.2,0,Rainy,0,3.3,Spring,0,24.7
2025-06-13,SKU-003,Dairy,South,23.8,21.7,29.7,4.0,0,Sunny,0,4.1,Spring,0,16.4
2025-06-14,SKU-001,Beverages,South,68.9,46.8,75.8,2.5,0,Rainy,0,2.6,Spring,0,47.9
2025-06-14,SKU-002,Snacks,South,34.6,35.0,51.8,3.2,0,Cloudy,0,3.3,Spring,0,33.4
2025-06-14,SKU-003,Dairy,North,15.3,17.0,36.0,4.0,0,Sunny,0,4.1,Spring,0,15.3
2025-06-15,SKU-001,Beverages,North,71.4,49.6,79.2,2.5,0,Cloudy,0,2.6,Spring,0,49.7
2025-06-15,SKU-002,Snacks,South,53.5,22.8,46.2,3.2,0,Sunny,0,3.3,Spring,0,28.0
2025-06-15,SKU-003,Dairy,South,17.3,17.3,32.6,4.0,0,Cloudy,0,4.1,Spring,0,15.2
2025-06-16,SKU-001,Beverages,South,84.9,34.9,83.5,2.5,0,Rainy,0,2.6,Spring,0,34.4
2025-06-16,SKU-002,Snacks,South,37.4,27.4,52.8,3.2,0,Rainy,0,3.3,Spring,0,27.7
2025-06-16,SKU-003,Dairy,North,34.2,17.0,27.4,4.0,0,Sunny,0,4.1,Spring,0,14.6
2025-06-17,SKU-001,Beverages,North,77.5,43.1,75.0,2.5,0,Cloudy,0,2.6,Spring,0,45.1
2025-06-17,SKU-002,Snacks,South,46.2,31.5,53.7,3.2,0,Sunny,0,3.3,Spring,0,28.7
2025-06-17,SKU-003,Dairy,North,31.6,13.3,27.3,4.0,0,Rainy,0,4.1,Spring,0,16.6
2025-06-18,SKU-001,Beverages,North,65.1,56.4,79.4,2.25,10,Cloudy,1,2.6,Spring,0,55.2
2025-06-18,SKU-002,Snacks,North,30.3,30.9,48.5,3.2,0,Sunny,0,3.3,Spring,0,28.9
2025-06-18,SKU-003,Dairy,South,26.6,16.5,31.1,4.0,0,Sunny,0,4.1,Spring,0,15.3
2025-06-19,SKU-001,Beverages,North,82.2,41.7,80.6,2.5,0,Rainy,0,2.6,Spring,0,42.5
2025-06-19,SKU-002,Snacks,South,39.2,25.4,55.2,3.2,0,Rainy,0,3.3,Spring,0,27.2
2025-06-19,SKU-003,Dairy,South,18.8,23.3,31.0,3.6,10,Sunny,1,4.1,Spring,0,21.8
2025-06-20,SKU-001,Beverages,North,73.9,43.9,83.8,2.5,0,Cloudy,0,2.6,Spring,0,42.9
2025-06-20,SKU-002,Snacks,South,55.6,22.9,55.5,3.2,0,Cloudy,0,3.3,Spring,0,21.6
2025-06-20,SKU-003,Dairy,North,30.6,14.9,33.9,3.6,10,Sunny,1,4.1,Spring,0,17.0
2025-06-21,SKU-001,Beverages,North,90.4,30.1,80.8,2.5,0,Cloudy,0,2.6,Spring,0,31.4
2025-06-21,SKU-002,Snacks,South,44.9,34.4,48.6,3.2,0,Cloudy,0,3.3,Spring,0,32.3
2025-06-21,SKU-003,Dairy,North,38.6,10.8,34.4,4.0,0,Rainy,0,4.1,Spring,0,10.6
2025-06-22,SKU-001,Beverages,South,75.6,36.2,78.8,2.5,0,Rainy,0,2.6,Spring,0,37.1
2025-06-22,SKU-002,Snacks,South,43.4,34.8,49.4,2.88,10,Cloudy,1,3.3,Spring,0,34.8
2025-06-22,SKU-003,Dairy,South,27.9,13.9,24.0,4.0,0,Cloudy,0,4.1,Spring,0,16.2
2025-06-23,SKU-001,Beverages,South,84.5,36.8,82.2,2.5,0,Rainy,0,2.6,Spring,0,40.0
2025-06-23,SKU-002,Snacks,North,55.6,22.6,46.6,3.2,0,Rainy,0,3.3,Spring,0,23.3
2025-06-23,SKU-003,Dairy,South,27.2,16.5,31.8,4.0,0,Cloudy,0,4.1,Spring,0,14.6
2025-06-24,SKU-001,Beverages,North,65.6,50.2,74.3,2.5,0,Sunny,0,2.6,Spring,0,51.1
2025-06-24,SKU-002,Snacks,South,51.9,22.8,44.4,3.2,0,Rainy,0,3.3,Spring,0,25.4
2025-06-24,SKU-003,Dairy,South,25.7,19.9,27.0,4.0,0,Sunny,0,4.1,Spring,0,17.1
2025-06-25,SKU-001,Beverages,North,93.8,35.8,82.4,2.5,0,Cloudy,0,2.6,Spring,0,35.4
2025-06-25,SKU-002,Snacks,South,49.1,28.2,51.5,3.2,0,Sunny,0,3.3,Spring,0,28.1
2025-06-25,SKU-003,Dairy,North,32.2,13.6,28.0,4.0,0,Sunny,0,4.1,Spring,0,14.9
2025-06-26,SKU-001,Beverages,South,64.0,47.3,81.7,2.5,0,Sunny,0,2.6,Spring,0,46.7
2025-06-26,SKU-002,Snacks,North,44.8,29.9,51.4,3.2,0,Cloudy,0,3.3,Spring,0,30.6
2025-06-26,SKU-003,Dairy,North,25.8,12.1,32.0,4.0,0,Cloudy,0,4.1,Spring,0,11.9
2025-06-27,SKU-001,Beverages,South,66.0,43.1,79.0,2.5,0,Rainy,0,2.6,Spring,0,42.3
2025-06-27,SKU-002,Snacks,North,52.7,20.1,53.1,3.2,0,Sunny,0,3.3,Spring,0,21.3
2025-06-27,SKU-003,Dairy,North,41.1,11.4,31.3,4.0,0,Sunny,0,4.1,Spring,0,14.0
2025-06-28,SKU-001,Beverages,South,74.8,42.6,80.7,2.5,0,Cloudy,0,2.6,Spring,0,42.9
2025-06-28,SKU-002,Snacks,South,54.7,24.2,46.3,3.2,0,Rainy,0,3.3,Spring,0,25.2
2025-06-28,SKU-003,Dairy,North,16.8,24.6,27.7,3.6,10,Cloudy,1,4.1,Spring,0,23.6
2025-06-29,SKU-001,Beverages,North,71.5,42.4,82.0,2.5,0,Cloudy,0,2.6,Spring,0,41.4
2025-06-29,SKU-002,Snacks,North,52.0,27.6,49.6,3.2,0,Rainy,0,3.3,Spring,0,26.7
2025-06-29,SKU-003,Dairy,South,27.0,9.1,30.9,4.0,0,Cloudy,0,4.1,Spring,0,12.7
